UserID,Train
247,"[0, 1263, 475, 2908, 3420, 1207, 3251, 318, 527, 2501, 3105, 3386, 3006, 296]"
248,"[1994, 110, 260, 1198, 1036, 457, 1210, 480, 1242, 2571, 2000, 1222, 1240, 1275]"
249,"[3255, 3256, 3633, 2245, 1573, 349, 1777, 377, 1060, 3421, 2797, 1073, 2706, 2683]"
250,"[0, 0, 0, 0, 0, 0, 0, 0, 1214, 356, 2948, 1249, 2791, 3510]"
251,"[1580, 2046, 1266, 590, 266, 383, 553, 110, 457, 2028, 1233, 1610, 3418, 3256]"
252,"[112, 2600, 163, 368, 1391, 288, 1676, 1690, 380, 292, 3697, 1320, 464, 95]"
253,"[1545, 3083, 1041, 1354, 307, 1233, 800, 162, 2501, 1912, 34, 2966, 2396, 994]"
254,"[0, 0, 0, 0, 1270, 2402, 2399, 1221, 1387, 2288, 1997, 1219, 2366, 2716]"
255,"[1270, 924, 1200, 541, 1374, 1210, 1584, 3703, 1127, 2011, 3702, 480, 3863, 2699]"
256,"[1954, 2000, 3178, 3763, 2991, 2985, 2406, 3107, 1101, 42, 748, 2347, 2476, 376]"
257,"[280, 1092, 3499, 590, 3176, 1408, 110, 527, 2028, 151, 266, 1586, 2858, 2396]"
258,"[593, 866, 457, 930, 3147, 1240, 3256, 1674, 3505, 454, 1198, 1287, 260, 1291]"
259,"[1997, 1883, 3408, 2571, 1784, 1200, 2858, 3746, 2020, 3543, 2973, 2268, 3686, 1446]"
260,"[1552, 1597, 1792, 1876, 1049, 1429, 2826, 2699, 2273, 1917, 2735, 2002, 3444, 15]"
261,"[3438, 3412, 1416, 248, 2616, 165, 3869, 1689, 1916, 1627, 329, 2792, 18, 2328]"
262,"[1373, 610, 1676, 3033, 2054, 172, 2174, 2193, 3479, 1073, 1654, 1967, 2100, 2628]"
263,"[348, 2108, 1270, 1500, 1883, 497, 551, 260, 589, 1240, 2571, 1097, 1210, 1215]"
264,"[1396, 1101, 1292, 3510, 3505, 2140, 3105, 592, 1968, 3552, 3044, 2118, 3243, 2716]"
265,"[527, 608, 1196, 1193, 1704, 3359, 1208, 593, 3363, 969, 265, 1244, 1247, 915]"
266,"[927, 969, 2396, 608, 965, 2858, 2791, 1262, 1957, 1097, 1963, 1231, 595, 1947]"
267,"[832, 1848, 539, 60, 1597, 454, 1177, 10, 3916, 1250, 2858, 2791, 3730, 3555]"
268,"[2987, 2100, 2245, 2797, 1290, 1101, 2115, 3591, 2005, 2081, 1088, 3478, 2420, 2011]"
269,"[0, 1617, 2971, 2795, 3145, 3176, 3618, 3129, 492, 2616, 3948, 3481, 2692, 2908]"
270,"[1254, 1262, 1197, 919, 941, 1931, 1204, 3104, 969, 1085, 1259, 2871, 1291, 3461]"
271,"[3052, 3702, 3703, 180, 1779, 1747, 1639, 3481, 2959, 2692, 2294, 1023, 1024, 2116]"
272,"[3766, 1960, 1408, 110, 151, 527, 2890, 2028, 780, 1586, 1193, 1387, 111, 1206]"
273,"[153, 3257, 196, 2478, 3440, 126, 3439, 50, 1396, 2268, 3896, 3178, 110, 3578]"
274,"[3556, 21, 592, 1252, 1284, 942, 3334, 541, 1617, 1748, 1201, 2947, 2948, 1304]"
275,"[2987, 2000, 1210, 2918, 1994, 1968, 1079, 2144, 3101, 2245, 1374, 2407, 592, 3501]"
276,"[0, 0, 0, 0, 0, 0, 1234, 1350, 1221, 1090, 1249, 951, 2858, 2791]"
277,"[0, 0, 0, 0, 1197, 2762, 1961, 1704, 1210, 593, 1265, 356, 293, 2396]"
278,"[3572, 3696, 2121, 2995, 2327, 2456, 3351, 2719, 2992, 1388, 3840, 2462, 2655, 1862]"
279,"[0, 0, 0, 0, 0, 3261, 1210, 1272, 1294, 1208, 3836, 3339, 1196, 1222]"
280,"[1234, 1294, 2321, 1256, 921, 3671, 2300, 3462, 3873, 235, 3685, 1077, 1269, 3341]"
281,"[265, 1449, 3250, 3253, 2700, 1610, 1729, 1407, 2916, 85, 994, 3903, 3910, 3911]"
282,"[0, 0, 0, 0, 0, 2858, 1721, 349, 593, 1219, 1036, 2762, 47, 1610]"
283,"[3513, 2720, 356, 2985, 527, 2054, 724, 165, 2724, 260, 27, 110, 44, 720]"
284,"[2115, 3555, 2000, 3740, 2406, 2826, 1049, 3763, 2001, 1025, 2700, 3897, 1080, 921]"
285,"[1617, 3706, 3204, 3551, 2871, 427, 903, 904, 50, 3948, 1278, 3147, 1639, 3421]"
286,"[904, 3386, 908, 593, 608, 457, 628, 3421, 39, 1393, 1639, 356, 497, 3552]"
287,"[3100, 110, 232, 58, 529, 2501, 1673, 1059, 2890, 1179, 2268, 307, 1183, 281]"
288,"[3527, 2001, 1275, 1610, 1376, 1580, 1101, 480, 1429, 1573, 1918, 349, 377, 380]"
289,"[1387, 3726, 3384, 1304, 1198, 1201, 2947, 3104, 3702, 1240, 1222, 1610, 377, 474]"
290,"[0, 0, 0, 0, 0, 0, 0, 593, 1097, 2133, 1721, 318, 527, 50]"
291,"[1096, 515, 3271, 590, 62, 1228, 3451, 1296, 1954, 1186, 3363, 261, 1955, 2866]"
292,"[3555, 3422, 307, 3067, 3198, 1196, 858, 1617, 589, 2571, 1921, 32, 2916, 1653]"
293,"[3677, 356, 615, 3746, 3948, 483, 307, 306, 308, 908, 1247, 1254, 913, 1244]"
294,"[246, 1446, 235, 2997, 562, 1914, 34, 2324, 2359, 3174, 3809, 1747, 224, 203]"
295,"[3307, 318, 527, 1207, 908, 2804, 3897, 3949, 3948, 903, 50, 593, 111, 1219]"
296,"[2519, 2634, 2781, 2160, 3932, 1278, 1214, 1219, 2366, 1333, 1407, 2288, 2617, 1345]"
297,"[2949, 110, 112, 2993, 2997, 1449, 1265, 1500, 1641, 2395, 232, 1002, 1883, 1914]"
298,"[1136, 1350, 2321, 3793, 3538, 3481, 3751, 3624, 648, 1282, 2858, 2966, 1249, 551]"
299,"[3911, 1358, 2728, 1207, 1172, 1387, 928, 3469, 296, 1204, 1136, 1247, 541, 1225]"
300,"[3256, 3267, 480, 733, 3107, 2628, 2023, 494, 1616, 10, 780, 1608, 1573, 2763]"
301,"[562, 838, 1476, 141, 3450, 440, 410, 585, 2539, 1777, 312, 435, 719, 3869]"
302,"[1200, 2140, 2529, 2011, 745, 2987, 3424, 1148, 2248, 1077, 3911, 2599, 1297, 1968]"
303,"[3446, 372, 122, 3948, 745, 3538, 1234, 1307, 2243, 39, 1968, 357, 1285, 1060]"
304,"[0, 0, 0, 0, 0, 0, 1617, 2648, 1223, 681, 2940, 1252, 913, 942]"
305,"[1332, 3837, 3839, 3838, 2995, 1288, 1282, 2565, 2096, 1028, 2863, 551, 595, 1947]"
306,"[3826, 2797, 336, 358, 3623, 3298, 3555, 3409, 3798, 3484, 3316, 3753, 1378, 1358]"
307,"[3872, 3196, 2890, 3359, 1, 1344, 1997, 1080, 1214, 3147, 1222, 1704, 1785, 1172]"
308,"[1396, 101, 3255, 587, 3129, 588, 2318, 104, 380, 2155, 1271, 3450, 2023, 3476]"
309,"[185, 3326, 1250, 593, 296, 2761, 2501, 1291, 1960, 110, 1287, 2700, 3366, 1393]"
310,"[1702, 1474, 1359, 1489, 2720, 1822, 3753, 1196, 1197, 260, 2692, 1961, 3536, 2978]"
311,"[0, 0, 0, 1721, 1210, 2762, 1968, 527, 1246, 1704, 3156, 1291, 2115, 480]"
312,"[50, 1244, 919, 1090, 1419, 296, 260, 1953, 2762, 3735, 3363, 2313, 222, 1228]"
313,"[940, 1210, 2219, 1268, 3186, 1961, 3101, 2732, 1248, 3793, 3481, 2858, 3786, 2791]"
314,"[916, 910, 926, 898, 953, 951, 2396, 1086, 3105, 3159, 2599, 1962, 1938, 1265]"
315,"[0, 0, 0, 0, 0, 480, 1196, 1193, 3753, 904, 924, 1269, 903, 950]"
316,"[1527, 2528, 1375, 3927, 2985, 1676, 1876, 2105, 3070, 2393, 2046, 3638, 1320, 2311]"
317,"[0, 0, 0, 0, 1193, 2000, 1196, 1225, 1097, 1957, 1962, 1961, 260, 1136]"
318,"[0, 0, 0, 0, 2077, 920, 1193, 3683, 2355, 3751, 3543, 2336, 2716, 2390]"
319,"[1103, 2866, 2439, 2739, 1302, 1012, 1082, 3011, 1964, 1234, 1387, 111, 1997, 3111]"
320,"[0, 0, 1296, 1196, 361, 2028, 1250, 2858, 1249, 3159, 2160, 3624, 3751, 3753]"
321,"[1748, 3300, 2699, 3697, 1590, 2672, 593, 2762, 50, 2542, 2353, 1732, 2841, 2763]"
322,"[2243, 25, 1721, 2396, 1674, 3871, 590, 3074, 266, 3494, 368, 1276, 1304, 2324]"
323,"[2882, 1513, 2670, 2692, 43, 3081, 3185, 3176, 2700, 2702, 2840, 2070, 2987, 912]"
324,"[1197, 3489, 919, 1028, 588, 2080, 364, 2078, 3549, 1035, 594, 1380, 1022, 2746]"
325,"[708, 1777, 339, 1457, 3247, 1569, 1513, 2002, 542, 2082, 830, 2447, 5, 516]"
326,"[1221, 3469, 2398, 1961, 3076, 1245, 1086, 1250, 2144, 1393, 952, 1580, 3198, 3061]"
327,"[2020, 3362, 337, 3241, 3539, 3188, 3822, 3911, 3185, 3578, 3554, 3598, 3855, 3749]"
328,"[0, 0, 0, 2028, 1907, 1198, 2959, 589, 110, 2571, 1233, 163, 1047, 1676]"
329,"[2791, 3067, 2000, 3685, 1297, 1663, 2150, 3039, 2406, 2926, 2109, 2747, 3740, 2003]"
330,"[3408, 3510, 3301, 3298, 3555, 3755, 3831, 3457, 3355, 3316, 3798, 3753, 3827, 3745]"
331,"[2915, 2918, 2791, 2769, 3952, 3318, 3751, 3911, 3566, 3298, 3747, 3827, 2624, 246]"
332,"[1542, 357, 356, 708, 597, 1569, 509, 3155, 3178, 3893, 3147, 1617, 2391, 3163]"
333,"[915, 2804, 497, 39, 1292, 2355, 3072, 52, 2791, 934, 2918, 3873, 1077, 2102]"
334,"[17, 2067, 914, 3685, 1183, 534, 2941, 3155, 1959, 356, 2424, 509, 105, 3528]"
335,"[3769, 1209, 318, 2804, 50, 3730, 1207, 1089, 1250, 2728, 1276, 1201, 1304, 1234]"
336,"[1375, 2640, 172, 1270, 2407, 1356, 1603, 1676, 2672, 2288, 2053, 2091, 2456, 3660]"
337,"[2273, 2278, 145, 288, 170, 493, 648, 292, 1754, 1586, 3355, 367, 1584, 1200]"
338,"[932, 915, 2176, 1387, 1291, 2278, 2344, 2403, 1587, 110, 1090, 50, 1965, 1907]"
339,"[3198, 3260, 2620, 3105, 2194, 3296, 2239, 1124, 1271, 1183, 3111, 509, 1082, 1279]"
340,"[940, 2018, 3418, 150, 1, 608, 2565, 2915, 1333, 1291, 943, 2916, 3552, 2571]"
341,"[0, 0, 0, 0, 0, 110, 949, 1584, 2640, 327, 2858, 1249, 2791, 3510]"
342,"[1500, 2706, 11, 69, 1060, 356, 588, 3809, 587, 3450, 104, 3471, 32, 1127]"
343,"[1101, 1353, 589, 2194, 2291, 2034, 2243, 1962, 923, 2340, 2918, 153, 2496, 3450]"
344,"[3406, 3372, 296, 260, 1374, 2706, 2858, 3203, 3175, 2716, 3578, 913, 968, 2013]"
345,"[2165, 124, 858, 3138, 1221, 111, 1213, 1228, 2908, 1247, 593, 3359, 2858, 1231]"
346,"[592, 161, 3386, 300, 2194, 3176, 3270, 1061, 1968, 1401, 1290, 538, 590, 1396]"
347,"[1242, 2762, 3471, 1950, 1089, 1961, 1150, 1300, 2070, 2329, 296, 1957, 36, 720]"
348,"[1233, 1250, 1256, 1263, 1944, 1090, 110, 1960, 2944, 969, 3654, 1094, 1408, 3062]"
349,"[2918, 3760, 1663, 1393, 923, 593, 1466, 1953, 1235, 1270, 3071, 1222, 111, 1266]"
350,"[357, 3255, 2321, 1923, 1784, 551, 590, 480, 3175, 2916, 1356, 380, 2006, 2094]"
351,"[1858, 349, 2115, 3635, 3639, 2991, 2989, 1608, 2353, 112, 1597, 3082, 1722, 1429]"
352,"[2126, 2335, 119, 1726, 1677, 1918, 81, 2356, 998, 2505, 193, 42, 1801, 3158]"
353,"[0, 0, 0, 1198, 861, 1221, 1193, 2570, 2333, 3844, 608, 3362, 296, 50]"
354,"[2881, 2959, 3175, 2716, 2688, 2882, 3160, 3354, 3623, 3219, 2502, 3753, 2598, 2013]"
355,"[3452, 1200, 2529, 3752, 2273, 1754, 1375, 1376, 858, 3897, 3911, 2291, 3269, 10]"
356,"[0, 2672, 480, 60, 2617, 3927, 3499, 253, 3016, 1771, 2122, 1690, 2121, 2516]"
357,"[2109, 1297, 253, 3398, 1921, 1222, 1199, 18, 481, 1748, 293, 1246, 1619, 47]"
358,"[594, 919, 2565, 3545, 2080, 914, 899, 1035, 534, 3188, 549, 1111, 3871, 1019]"
359,"[3702, 32, 3793, 2916, 3527, 1653, 2117, 1129, 2640, 3033, 1527, 2985, 2046, 2528]"
360,"[1375, 2099, 2899, 1371, 673, 2046, 2054, 1373, 455, 1957, 1225, 260, 527, 2398]"
361,"[0, 0, 0, 0, 1193, 2115, 3481, 2858, 2791, 3751, 1249, 2160, 3793, 661]"
362,"[1250, 2858, 3751, 2791, 2966, 648, 3952, 3911, 3624, 589, 2571, 2692, 457, 1233]"
363,"[3481, 2791, 551, 661, 1282, 2948, 480, 1171, 1466, 3753, 3150, 3755, 3409, 3510]"
364,"[0, 0, 0, 0, 0, 1719, 252, 1617, 1188, 3536, 2858, 2336, 2599, 43]"
365,"[603, 594, 22, 2506, 1721, 2396, 1393, 1569, 1680, 3259, 2125, 2424, 1597, 852]"
366,"[86, 2420, 3528, 1013, 858, 2951, 1287, 2947, 2993, 3633, 2991, 3384, 368, 3168]"
367,"[1188, 1230, 497, 3097, 3422, 2943, 2248, 509, 914, 265, 2067, 1674, 1265, 1542]"
368,"[1589, 1183, 2336, 3108, 3578, 1095, 3386, 175, 648, 2302, 62, 2321, 3100, 2278]"
369,"[1580, 2302, 2150, 2406, 1777, 231, 344, 3189, 2100, 2110, 2109, 2770, 500, 3450]"
370,"[2355, 223, 2599, 2959, 3175, 2716, 3578, 3160, 2723, 2490, 3512, 2395, 2396, 2762]"
371,"[357, 858, 1221, 750, 2599, 50, 318, 1249, 1275, 1197, 1639, 608, 1089, 1500]"
372,"[2548, 1258, 2716, 2003, 2717, 2513, 3300, 3354, 3826, 3827, 3273, 2053, 1831, 2722]"
373,"[0, 0, 0, 0, 0, 0, 0, 593, 1198, 260, 1210, 733, 2916, 1127]"
374,"[3104, 3168, 1127, 2406, 3479, 610, 1136, 2858, 919, 1207, 296, 593, 608, 1617]"
375,"[1635, 1885, 2959, 2329, 2908, 1704, 529, 1673, 778, 293, 1060, 3386, 1954, 3733]"
376,"[2987, 3798, 2701, 1230, 3814, 1963, 2973, 1077, 348, 261, 904, 2085, 1367, 3420]"
377,"[908, 608, 1358, 2762, 965, 3267, 1834, 319, 912, 527, 920, 1208, 1222, 1090]"
378,"[2324, 1537, 2858, 1148, 50, 1223, 1617, 593, 2355, 2762, 527, 2571, 1635, 2580]"
379,"[356, 902, 914, 11, 440, 539, 2671, 932, 2941, 3684, 3269, 357, 2081, 838]"
380,"[2891, 2109, 3039, 52, 2542, 2797, 1073, 104, 449, 2406, 2463, 380, 543, 587]"
381,"[1214, 589, 924, 2571, 32, 1200, 29, 3793, 2010, 1210, 1240, 1175, 1215, 1965]"
382,"[1290, 1088, 344, 2133, 2520, 2791, 1225, 2706, 1321, 116, 1784, 1517, 2683, 420]"
383,"[0, 0, 0, 0, 0, 0, 1193, 508, 807, 920, 237, 2858, 2707, 2997]"
384,"[0, 0, 0, 0, 0, 0, 0, 1197, 2947, 204, 260, 1207, 3037, 3074]"
385,"[3793, 73, 648, 2414, 1805, 517, 2019, 1196, 1218, 1197, 3265, 1270, 593, 1291]"
386,"[1278, 3396, 2716, 3671, 3210, 3424, 1259, 2918, 1257, 1966, 3868, 2542, 3363, 1297]"
387,"[357, 1408, 497, 2291, 3426, 597, 539, 468, 260, 367, 2797, 2100, 2968, 2]"
388,"[2352, 2312, 1036, 1961, 2915, 3039, 3526, 2797, 1302, 1240, 3505, 3448, 3684, 3101]"
389,"[1584, 553, 595, 647, 364, 1517, 1784, 440, 1401, 3253, 17, 349, 1049, 3300]"
390,"[2203, 922, 3637, 111, 1237, 1252, 593, 904, 1228, 923, 903, 3730, 1193, 1136]"
391,"[2670, 1944, 2202, 912, 946, 897, 1939, 3628, 3508, 2921, 3682, 2401, 1303, 2019]"
392,"[1148, 1079, 3421, 3039, 1265, 3608, 2736, 3108, 700, 2109, 216, 2372, 1193, 3098]"
393,"[1288, 2303, 3836, 1885, 106, 1263, 373, 1077, 2761, 2291, 3361, 3481, 2248, 1809]"
394,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 344, 3300, 1036, 1240, 589]"
395,"[0, 0, 0, 0, 0, 0, 0, 1552, 2355, 527, 3753, 223, 231, 1923]"
396,"[1641, 2390, 3175, 2690, 1220, 440, 2065, 1580, 2883, 1732, 3129, 3255, 141, 2587]"
397,"[260, 589, 1036, 1214, 2028, 1240, 457, 1200, 2194, 2571, 1197, 969, 2858, 1238]"
398,"[1921, 50, 608, 1267, 593, 111, 1249, 457, 1089, 47, 373, 1748, 3551, 2391]"
399,"[2858, 2355, 223, 3751, 3175, 2716, 2392, 2761, 3623, 3219, 2490, 2574, 2394, 2013]"
400,"[1197, 1259, 1291, 2000, 1307, 3527, 1220, 2144, 2918, 1257, 593, 3114, 527, 1148]"
401,"[541, 1233, 110, 2355, 3552, 431, 1345, 16, 1639, 2804, 349, 1597, 647, 1589]"
402,"[2567, 2001, 1184, 2736, 1414, 2301, 1476, 2150, 3301, 2241, 144, 70, 2793, 1127]"
403,"[1012, 2890, 1027, 454, 1680, 3252, 1183, 848, 647, 22, 3147, 3408, 3148, 3513]"
404,"[2997, 3088, 3072, 2599, 648, 1233, 608, 1704, 34, 3260, 150, 3386, 32, 214]"
405,"[1080, 2144, 357, 2918, 3363, 1569, 150, 1496, 2433, 500, 457, 3147, 25, 2375]"
406,"[1358, 2890, 2398, 2401, 2716, 3360, 3361, 150, 47, 3098, 953, 2797, 377, 3505]"
407,"[0, 0, 0, 141, 1210, 707, 3525, 1136, 1197, 2997, 1259, 2804, 2791, 858]"
408,"[1206, 2171, 555, 1450, 1921, 903, 231, 1265, 1051, 3203, 457, 3551, 3418, 2351]"
409,"[3252, 1476, 2011, 231, 2420, 2414, 1120, 198, 3706, 2160, 1680, 225, 3785, 1101]"
410,"[1569, 1747, 2657, 2746, 1010, 104, 357, 2384, 597, 2245, 1380, 3450, 2111, 3524]"
411,"[73, 150, 21, 110, 1584, 3175, 230, 3044, 349, 1727, 590, 506, 2539, 1672]"
412,"[1537, 303, 3162, 3571, 1244, 3556, 2865, 2395, 2942, 3617, 3147, 3948, 3897, 3911]"
413,"[2942, 2421, 3577, 3578, 3751, 588, 1, 595, 3114, 2355, 2294, 364, 2083, 317]"
414,"[1210, 1196, 222, 2083, 1266, 1304, 3671, 1250, 750, 912, 1204, 3406, 920, 3062]"
415,"[1956, 1222, 1242, 1186, 3169, 1960, 2929, 2076, 1295, 1300, 1096, 2194, 1097, 1321]"
416,"[2581, 3623, 1959, 3753, 24, 2395, 2724, 3081, 2396, 2762, 2987, 86, 2804, 1214]"
417,"[0, 0, 0, 0, 0, 0, 3044, 260, 1036, 968, 2918, 3114, 1148, 1]"
418,"[1918, 480, 2353, 1101, 1222, 736, 2617, 376, 3763, 2468, 2881, 318, 593, 1]"
419,"[2858, 928, 905, 50, 1196, 1198, 3196, 1203, 903, 1207, 1136, 1411, 1127, 2355]"
420,"[1948, 2924, 1188, 1273, 2396, 2804, 1965, 1080, 1244, 3424, 1269, 1288, 3067, 1211]"
421,"[0, 0, 0, 1479, 1210, 558, 2046, 380, 11, 2762, 1370, 165, 1036, 2423]"
422,"[1214, 2232, 32, 750, 1200, 1206, 1396, 1077, 1580, 3375, 2662, 480, 2288, 3527]"
423,"[0, 0, 0, 0, 1073, 2710, 3113, 3408, 3238, 2676, 2568, 2490, 24, 2692]"
424,"[3416, 247, 1297, 1946, 1268, 1935, 628, 1939, 3521, 1226, 3275, 3739, 2128, 2770]"
425,"[151, 2763, 454, 1380, 2110, 2474, 410, 2011, 1347, 832, 813, 1396, 471, 2112]"
426,"[648, 1527, 10, 368, 288, 353, 2006, 1552, 145, 2023, 3082, 1377, 70, 1687]"
427,"[589, 908, 2858, 110, 2791, 1259, 1673, 3578, 480, 3160, 1580, 2948, 1035, 2455]"
428,"[2321, 2396, 2395, 2324, 1641, 104, 1517, 2359, 1923, 2686, 1649, 1884, 593, 3742]"
429,"[2186, 3683, 1213, 866, 2917, 47, 1500, 1466, 198, 1729, 2616, 70, 707, 700]"
430,"[1680, 1059, 440, 2108, 539, 597, 1721, 339, 2671, 3358, 7, 2572, 1895, 1569]"
431,"[1270, 1584, 480, 1748, 1356, 1909, 1544, 1198, 1291, 589, 1197, 1387, 1036, 969]"
432,"[1265, 356, 497, 2620, 2108, 1094, 11, 39, 2125, 377, 1680, 838, 468, 597]"
433,"[3421, 1294, 2858, 1148, 3543, 1394, 1230, 1276, 3210, 1304, 1288, 1965, 3751, 1223]"
434,"[2920, 2863, 2870, 3507, 2946, 3028, 909, 1948, 390, 2015, 1148, 1, 596, 1282]"
435,"[1580, 2628, 2989, 648, 2990, 3633, 2115, 2001, 2376, 1378, 2403, 3638, 3020, 2002]"
436,"[3793, 2116, 1527, 1653, 2011, 1909, 2012, 3269, 2046, 3033, 2094, 3745, 1205, 316]"
437,"[2018, 2085, 2116, 1262, 527, 1294, 969, 2028, 1233, 1250, 1299, 1196, 1090, 1263]"
438,"[1387, 1263, 1082, 2014, 1219, 2728, 1201, 2135, 919, 3787, 2582, 3911, 3534, 2944]"
439,"[380, 3256, 1580, 3095, 1393, 539, 597, 2424, 1721, 3269, 3259, 7, 1409, 736]"
440,"[0, 0, 0, 3755, 2023, 1193, 2891, 3418, 349, 2028, 1610, 3256, 110, 648]"
441,"[541, 924, 1376, 1097, 3702, 1077, 3927, 2628, 1573, 2105, 2054, 3638, 593, 34]"
442,"[1282, 2080, 2565, 1035, 2657, 1030, 1797, 497, 2884, 3007, 1233, 750, 2128, 3751]"
443,"[527, 858, 50, 1221, 293, 608, 47, 1953, 2194, 1213, 592, 3362, 6, 555]"
444,"[903, 3788, 750, 969, 1262, 1183, 1272, 2941, 2944, 2287, 2670, 1078, 3448, 356]"
445,"[3114, 858, 3545, 3551, 1193, 3363, 1235, 3421, 2866, 1272, 1278, 3244, 3671, 3037]"
446,"[3201, 3168, 43, 534, 1233, 3204, 1199, 3108, 953, 2324, 2355, 1300, 1136, 745]"
447,"[1150, 1231, 2972, 1090, 3424, 2919, 2020, 3554, 919, 1028, 594, 596, 2102, 1012]"
448,"[0, 0, 0, 0, 0, 0, 0, 0, 1721, 1097, 440, 2617, 2028, 2908]"
449,"[1387, 1214, 1219, 2288, 3499, 3727, 1994, 1997, 1261, 2455, 1333, 1345, 1982, 1215]"
450,"[111, 910, 1270, 1952, 2890, 2384, 2761, 2236, 457, 3114, 903, 3152, 1253, 1136]"
451,"[1955, 1096, 1254, 2068, 950, 2291, 3475, 428, 2529, 2918, 41, 1244, 223, 3100]"
452,"[3246, 62, 509, 16, 1120, 3252, 1271, 1721, 1693, 1179, 1190, 574, 1027, 1884]"
453,"[1587, 590, 2167, 3489, 3301, 1280, 2936, 1079, 1967, 1732, 3897, 3911, 2731, 1254]"
454,"[1354, 2761, 1303, 1923, 3515, 3544, 1265, 3129, 537, 2112, 29, 1274, 2140, 2613]"
455,"[1721, 1028, 1254, 260, 1198, 919, 2406, 969, 3873, 2396, 905, 951, 2858, 910]"
456,"[1374, 1240, 1376, 3070, 1375, 2628, 1129, 316, 590, 1304, 1201, 3494, 3873, 368]"
457,"[3252, 3006, 529, 1095, 2329, 1245, 475, 1060, 3148, 281, 431, 1589, 2071, 590]"
458,"[2347, 908, 952, 1222, 1092, 1250, 1261, 2858, 1248, 1269, 1284, 2791, 1673, 2948]"
459,"[0, 0, 920, 3948, 3892, 2858, 2706, 2572, 2683, 2541, 1093, 3408, 3578, 2581]"
460,"[3868, 514, 2791, 1265, 235, 2863, 1125, 1394, 3608, 3039, 2109, 1580, 2124, 3552]"
461,"[1376, 3168, 1019, 2470, 2161, 329, 1049, 2105, 316, 1371, 1248, 858, 3364, 1945]"
462,"[3510, 1298, 2078, 104, 2184, 2111, 2394, 1356, 165, 2012, 2005, 2723, 2072, 170]"
463,"[1307, 909, 1641, 2324, 2797, 3671, 2918, 1968, 3552, 2371, 223, 2359, 1060, 1732]"
464,"[28, 2762, 2324, 1249, 2481, 1960, 265, 1242, 1288, 1206, 916, 541, 36, 1150]"
465,"[1089, 608, 2788, 2648, 1148, 1202, 581, 1199, 162, 3168, 924, 246, 1136, 1340]"
466,"[922, 3435, 1284, 3683, 2186, 2726, 541, 1344, 164, 1262, 750, 3342, 1204, 2427]"
467,"[3104, 350, 1092, 105, 587, 1393, 356, 276, 3259, 802, 2506, 593, 3147, 2762]"
468,"[0, 0, 0, 0, 1656, 377, 1197, 912, 928, 3244, 2396, 3668, 911, 933]"
469,"[950, 3359, 1278, 921, 969, 919, 2997, 3196, 279, 593, 3702, 903, 933, 1294]"
470,"[595, 914, 1947, 594, 1282, 2102, 2565, 2087, 900, 1032, 1688, 1022, 2081, 1030]"
471,"[1185, 1704, 3022, 3030, 910, 3703, 1200, 589, 32, 1240, 1199, 2968, 1210, 480]"
472,"[589, 3471, 1965, 32, 3793, 2571, 3700, 1921, 2664, 1358, 1233, 1245, 593, 296]"
473,"[596, 905, 919, 945, 955, 594, 920, 1066, 907, 899, 969, 3341, 916, 3549]"
474,"[2335, 818, 1857, 482, 1312, 331, 1590, 3146, 1421, 2857, 2300, 3481, 3624, 3535]"
475,"[2478, 3385, 3387, 2458, 2379, 2380, 1136, 1230, 1278, 3421, 1080, 3671, 3836, 2109]"
476,"[881, 276, 355, 432, 3248, 19, 93, 810, 3774, 2087, 2100, 2138, 3153, 3438]"
477,"[1378, 368, 434, 1518, 3430, 353, 251, 2881, 376, 786, 1769, 1597, 1917, 95]"
478,"[750, 3357, 1148, 593, 318, 50, 608, 2396, 2858, 1704, 720, 2997, 2692, 1179]"
479,"[593, 1193, 3471, 1704, 3360, 1961, 3105, 150, 1097, 3526, 1954, 3098, 161, 1962]"
480,"[1704, 2959, 2329, 3147, 337, 1730, 1784, 1060, 1393, 1639, 150, 590, 1682, 1059]"
481,"[231, 344, 3791, 743, 2012, 2136, 2002, 1231, 1292, 908, 1721, 902, 2866, 2915]"
482,"[2997, 2959, 2861, 300, 3298, 448, 3499, 1245, 1923, 62, 162, 3100, 249, 1584]"
483,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 593, 296, 700, 2959, 2762]"
484,"[3255, 3578, 480, 3484, 661, 2706, 2572, 3534, 2541, 2722, 3615, 2881, 2759, 3717]"
485,"[1230, 1294, 3504, 3114, 3035, 1079, 2791, 3481, 3361, 2918, 3671, 1923, 1270, 1125]"
486,"[1704, 527, 2692, 34, 36, 2028, 1358, 1449, 3163, 1094, 1682, 515, 1923, 2959]"
487,"[2291, 1269, 1035, 3927, 920, 928, 969, 1277, 914, 1094, 1947, 3147, 3071, 2335]"
488,"[0, 0, 0, 0, 0, 0, 0, 912, 1210, 2572, 1019, 3928, 260, 1200]"
489,"[0, 0, 0, 0, 0, 0, 0, 0, 858, 296, 2788, 1208, 1198, 1136]"
490,"[3034, 2394, 313, 1029, 1033, 2123, 1030, 780, 919, 1028, 3061, 1380, 914, 3675]"
491,"[0, 0, 0, 0, 0, 3082, 1193, 1120, 3916, 2858, 110, 2571, 2028, 1242]"
492,"[597, 2858, 2188, 2706, 2572, 2827, 2699, 2997, 3285, 3298, 2694, 3005, 2908, 2771]"
